ID,Address,City,State,Zipcode
192,"21 Gramercy, Unit 113",Irvine,CA,92612
193,"15 Wintergreen, #13",Irvine,CA,92604
194,121 Trailing Comet,Irvine,CA,92618
195,"461 Deerfield Ave, #142",Irvine,CA,92606
196,"904 Reggio Aisle, #141",Irvine,CA,92606
197,106 Fable,Irvine,CA,92618
198,"447 Deerfield Ave, #135",Irvine,CA,92606
199,"18 Chardonnay, #21",Irvine,CA,92614
200,"56 Weepingwood, #77",Irvine,CA,92614
201,"105 Stanford Ct, #55",Irvine,CA,92612
202,"11 Millstone, #2",Irvine,CA,92606
203,85 Calypso,Irvine,CA,92618
204,227 Native Spg,Irvine,CA,92618
205,"1 Capstone, #141",Irvine,CA,92606
206,"1803 Ladrillo Aisle, #102",Irvine,CA,92606
207,718 Spring Gdn,Irvine,CA,92618
208,"10 Greenbriar, #31",Irvine,CA,92604
209,3 Brookdale,Irvine,CA,92604
210,1012 Timberwood,Irvine,CA,92620
211,"7 Olympia, #2",Irvine,CA,92604
212,172 Tribeca,Irvine,CA,92612
213,"467 Deerfield Ave, #145",Irvine,CA,92606
215,"34 Silverwood, #8",Irvine,CA,92604
217,407 Trailblaze,Irvine,CA,92618
218,"41 Christamon S, #4",Irvine,CA,92620
219,"191 Stanford Ct, #12",Irvine,CA,92612
220,"5228 Walnut Ave, #10",Irvine,CA,92604
222,"3141 Michelson Dr, Unit 302",Irvine,CA,92612
223,1202 Timberwood,Irvine,CA,92620
224,1203 Reggio Aisle,Irvine,CA,92606
225,"8 Coldstream, #51",Irvine,CA,92604
226,"96 Smokestone, #8",Irvine,CA,92614
227,"22 Haverhill, #116",Irvine,CA,92602
229,"58 Christamon S, #42",Irvine,CA,92620
230,46 Vintage,Irvine,CA,92620
231,"3141 Michelson Dr, Unit 601",Irvine,CA,92612
232,115 Fable,Irvine,CA,92618
234,1316 Nolita,Irvine,CA,92612
235,"7 Robinsong, #149",Irvine,CA,92614
236,303 Rathbourne,Irvine,CA,92620
237,114 Fable,Irvine,CA,92618
239,"2 Dragonfly, #31",Irvine,CA,92604
240,"23 Navarre, #81",Irvine,CA,92612
241,"9 Rushingwind, #1",Irvine,CA,92614
242,"1 Feathergrass, #9",Irvine,CA,92604
243,3401 Orangewood,Irvine,CA,92618
245,"51 Alberti Aisle, #344",Irvine,CA,92614
246,109 Plateau,Irvine,CA,92618
247,1404 Terra Bella,Irvine,CA,92602
248,75 Ardmore,Irvine,CA,92602
249,"30 Sunfish, #44",Irvine,CA,92604
250,1102 Timberwood,Irvine,CA,92620
251,42 Calypso,Irvine,CA,92618
252,"2506 Ladrillo Aisle, #65",Irvine,CA,92606
253,1702 Timberwood,Irvine,CA,92620
254,"85 Stanford Ct, #65",Irvine,CA,92612
255,"38 Cresthaven, #21",Irvine,CA,92604
256,211 Native Spg,Irvine,CA,92618
257,1133 Abelia,Irvine,CA,92606
258,58 Serenity,Irvine,CA,92618
259,23 Trailing Vine,Irvine,CA,92602
260,"57 Costero Aisle, #240",Irvine,CA,92614
261,1368 Scholarship,Irvine,CA,92612
262,"29 Leucadia, #81",Irvine,CA,92602
263,"25 Briarwood, #37",Irvine,CA,92604
264,2107 Crescent Oak,Irvine,CA,92618
266,82 Capricorn,Irvine,CA,92618
267,"59 Fox Holw, #36",Irvine,CA,92614
270,152 Elkhorn,Irvine,CA,92618
271,"20 Park Vis, #46",Irvine,CA,92604
273,"27 Christamon S, #11",Irvine,CA,92620
274,147 Neptune,Irvine,CA,92618
275,"1701 Solvay Aisle, #111",Irvine,CA,92606
276,"44 Wetstone, #41",Irvine,CA,92604
277,56 Renewal,Irvine,CA,92618
279,"50 Claret, #25",Irvine,CA,92614
280,117 Coastal Gdn,Irvine,CA,92618
281,174 Groveland,Irvine,CA,92620
282,306 Floral Vw,Irvine,CA,92618
283,1701 Crescent Oak,Irvine,CA,92618
284,"35 Echo Run, #26",Irvine,CA,92614
285,"4 Autumnleaf, #55",Irvine,CA,92614
286,3503 Ladrillo Aisle,Irvine,CA,92606
287,118 Coastal Gdn,Irvine,CA,92618
288,3901 Orangewood,Irvine,CA,92618
289,"33 Navarre, #92",Irvine,CA,92612
290,164 Groveland,Irvine,CA,92620
291,"44 Riverstone, #58",Irvine,CA,92606
292,"641 Springbrook N, #19",Irvine,CA,92614
293,210 Timberwood,Irvine,CA,92620
294,2312 Timberwood,Irvine,CA,92620
295,58 Ardmore,Irvine,CA,92602
296,3445 Watermarke Pl,Irvine,CA,92612
297,87 Calypso,Irvine,CA,92618
298,"56 Stanford Ct, #28",Irvine,CA,92612
299,1 Cigliano Aisle,Irvine,CA,92606
300,183 Rose Arch,Irvine,CA,92620
301,"28 Dragonfly, #8",Irvine,CA,92604
302,1303 Reggio Aisle,Irvine,CA,92606
303,86 Renewal,Irvine,CA,92618
304,"412 Deerfield Ave, #114",Irvine,CA,92606
305,189 Rose Arch,Irvine,CA,92620
306,"30 Amberleaf, #80",Irvine,CA,92614
307,"31 Exeter, #9",Irvine,CA,92612
308,"10 Snapdragon, #23",Irvine,CA,92604
309,"22 Mirror Lk, #28",Irvine,CA,92604
311,"18 Acorn, #22",Irvine,CA,92604
312,242 Rose Arch,Irvine,CA,92620
313,87 Ardmore,Irvine,CA,92602
314,"1704 Solvay Aisle, #110",Irvine,CA,92606
315,"37 Wintermist, #40",Irvine,CA,92614
317,"74 Christamon S, #63",Irvine,CA,92620
318,"22 Acorn, #20",Irvine,CA,92604
319,31 Butterfield,Irvine,CA,92604
320,"32 Cabazon, #1",Irvine,CA,92602
321,"134 Stanford Ct, #67",Irvine,CA,92612
322,103 Mirth,Irvine,CA,92618
323,"3141 Michelson Dr, Unit 303",Irvine,CA,92612
324,327 Silk Tree,Irvine,CA,92606
325,58 Coralwood,Irvine,CA,92618
326,"44 Lamplighter, #35",Irvine,CA,92620
327,64 Hedge Bloom,Irvine,CA,92618
328,140 Tribeca,Irvine,CA,92612
329,2 Bettoni Aisle,Irvine,CA,92606
330,"59 Long Mdw, #4",Irvine,CA,92620
332,"60 Christamon S, #43",Irvine,CA,92620
333,"46 Columbia, #9",Irvine,CA,92612
334,123 Fable,Irvine,CA,92618
335,"38 Heathergreen, #71",Irvine,CA,92614
336,"14 Rana, #61",Irvine,CA,92612
337,"65 Wellesley, #66",Irvine,CA,92612
338,"28 Winterbranch, #4",Irvine,CA,92604
339,"39 Amberleaf, #124",Irvine,CA,92614
340,17 Weathersfield,Irvine,CA,92602
341,"6 Edgestone, #10",Irvine,CA,92606
342,603 Trailblaze,Irvine,CA,92618
344,62 Renewal,Irvine,CA,92618
345,"186 Stanford Ct, #93",Irvine,CA,92612
346,"26 Chardonnay, #28",Irvine,CA,92614
347,84 Renewal,Irvine,CA,92618
348,2324 Synergy,Irvine,CA,92614
349,"33 Cabazon, #32",Irvine,CA,92602
351,"3131 Michelson Dr, Unit 507",Irvine,CA,92612
352,616 Trailblaze,Irvine,CA,92618
353,602 Silk Tree,Irvine,CA,92606
354,"12 Marigold, #11",Irvine,CA,92614
355,124 Renewal,Irvine,CA,92618
356,"2 Chardonnay, #13",Irvine,CA,92614
357,"402 Deerfield Ave, #119",Irvine,CA,92606
358,510 Timberwood,Irvine,CA,92620
359,"4 Acorn, #29",Irvine,CA,92604
360,"10 Amberleaf, #128",Irvine,CA,92614
361,99 Costa Brava,Irvine,CA,92620
362,"35 Stanford Ct, #90",Irvine,CA,92612
363,"33 Acorn, #8",Irvine,CA,92604
364,"36 Acorn, #13",Irvine,CA,92604
365,"193 Stanford Ct, #11",Irvine,CA,92612
366,1710 Timberwood,Irvine,CA,92620
367,47 Silverado,Irvine,CA,92618
368,"151 Oxford, #35",Irvine,CA,92612
369,1518 Timberwood,Irvine,CA,92620
370,3355 Watermarke Pl,Irvine,CA,92612
371,"332 Deerfield Ave, #57",Irvine,CA,92606
372,"213 Stanford Ct, #1",Irvine,CA,92612
374,"34 Chardonnay, #32",Irvine,CA,92614
375,"401 Rockefeller, #B1306",Irvine,CA,92612
376,"401 Rockefeller, #B1308",Irvine,CA,92612
377,36 Butterfield,Irvine,CA,92604
378,214 Capricorn,Irvine,CA,92618
379,"37 Christamon S, #2",Irvine,CA,92620
380,"4 Columbia, #1",Irvine,CA,92612
381,206 Rose Arch,Irvine,CA,92620
383,712 Timberwood,Irvine,CA,92620
384,"126 Stanford Ct, #63",Irvine,CA,92612
385,213 Native Spg,Irvine,CA,92618
386,53 Origin,Irvine,CA,92618
387,1503 Reggio Aisle,Irvine,CA,92606
389,99 Calypso,Irvine,CA,92618
390,"55 Stanford Ct, #80",Irvine,CA,92612
391,121 Plateau,Irvine,CA,92618
392,"5 Christamon S, #8",Irvine,CA,92620
393,"21 Gramercy, Unit 110",Irvine,CA,92612
394,1446 Scholarship,Irvine,CA,92612
395,201 Falcon Crk,Irvine,CA,92618
398,"9 Cattail, #5",Irvine,CA,92604
399,"21 Gramercy, Unit 208",Irvine,CA,92612
400,836 Silk Tree,Irvine,CA,92606
401,"115 Stanford Ct, #50",Irvine,CA,92612
402,"32 Riverstone, #52",Irvine,CA,92606
403,"9 Thicket, #16",Irvine,CA,92614
404,8 Soho,Irvine,CA,92612
405,"21 Gramercy, Unit 114",Irvine,CA,92612
407,1703 Reggio Aisle,Irvine,CA,92606
408,"128 Greenmoor, #4",Irvine,CA,92614
409,"23 Ballard, #94",Irvine,CA,92602
410,"153 Stanford Ct, #31",Irvine,CA,92612
411,"11 Ashbrook, #97",Irvine,CA,92604
412,"1 Summerfield, #59",Irvine,CA,92614
413,"108 Stanford Ct, #54",Irvine,CA,92612
414,"672 Springbrook N, #27",Irvine,CA,92614
415,2270 Watermarke Pl,Irvine,CA,92612
416,"20 Acorn, #21",Irvine,CA,92604
417,60 Renewal,Irvine,CA,92618
418,"1 Rice Aisle, #94",Irvine,CA,92612
419,"156 Stanford Ct, #78",Irvine,CA,92612
420,3260 Watermarke Pl,Irvine,CA,92612
421,"63 Misty Run, #5",Irvine,CA,92614
422,3371 Watermarke Pl,Irvine,CA,92612
423,6 Imperial Aisle,Irvine,CA,92606
424,"34 Idyllwild, #49",Irvine,CA,92602
425,"55 Exeter, #27",Irvine,CA,92612
427,"401 Rockefeller, #B608",Irvine,CA,92612
428,173 Fable,Irvine,CA,92618
430,"11 Fairfield, #143",Irvine,CA,92614
431,703 Spring Gdn,Irvine,CA,92618
432,"457 Deerfield Ave, #140",Irvine,CA,92606
433,"28 Elderglen, #38",Irvine,CA,92604
434,"19 Willowdale, #136",Irvine,CA,92602
435,165 Fable,Irvine,CA,92618
436,"30 Marigold, #20",Irvine,CA,92614
437,"381 Deerfield Ave, #41",Irvine,CA,92606
438,"10 Christamon S, #34",Irvine,CA,92620
439,"69 Ashbrook, #24",Irvine,CA,92604
441,102 Renewal,Irvine,CA,92618
442,"502 Monroe, #13",Irvine,CA,92620
443,"7 Bismark, #33",Irvine,CA,92604
444,1709 Reggio Aisle,Irvine,CA,92606
445,"361 Stanford Ct, #16",Irvine,CA,92612
446,1210 Timberwood,Irvine,CA,92620
447,"21 Gramercy, Unit 202",Irvine,CA,92612
448,"25 Claret, #61",Irvine,CA,92614
449,"906 Reggio Aisle, #139",Irvine,CA,92606
450,"11 Oxford, #25",Irvine,CA,92612
451,"219 Stanford Ct, #134",Irvine,CA,92612
452,46 Goldenbush,Irvine,CA,92604
453,"3141 Michelson Dr, Unit 403",Irvine,CA,92612
454,"6 Gladstone, #97",Irvine,CA,92606
455,"46 Claret, #30",Irvine,CA,92614
456,"1903 Ladrillo Aisle, #95",Irvine,CA,92606
457,"35 Greenbough, #134",Irvine,CA,92614
458,39 Bellevue,Irvine,CA,92602
459,"141 Stanford Ct, #37",Irvine,CA,92612
460,104 Trailing Comet,Irvine,CA,92618
461,120 Trailing Comet,Irvine,CA,92618
462,"26 Acorn, #18",Irvine,CA,92604
463,56 Quentin,Irvine,CA,92620
464,94 Canopy,Irvine,CA,92603
468,92 Birmingham,Irvine,CA,92620
473,61 Coriander,Irvine,CA,92603
475,"28 Woodgrove, #26",Irvine,CA,92604
485,120 Sash,Irvine,CA,92618
488,127 Lost Hls,Irvine,CA,92618
489,122 Sculpture,Irvine,CA,92618
491,25 Teardrop,Irvine,CA,92603
492,388 Novel,Irvine,CA,92618
494,"25 Mirador, #31",Irvine,CA,92612
501,105 Stellar,Irvine,CA,92618
505,"15 La Quinta, #12",Irvine,CA,92612
510,126 Hemisphere,Irvine,CA,92618
512,15 Foliage,Irvine,CA,92603
515,190 Abacus,Irvine,CA,92618
524,42 Roycroft,Irvine,CA,92620
525,363 Novel,Irvine,CA,92618
527,116 Yellow Iris,Irvine,CA,92618
531,127 Bosque,Irvine,CA,92618
535,100 Yugen,Irvine,CA,92618
536,104 Yugen,Irvine,CA,92618
541,126 Brambles,Irvine,CA,92618
542,74 Canopy,Irvine,CA,92603
543,108 Rotunda,Irvine,CA,92620
544,46 Somerton,Irvine,CA,92620
546,"22 Southwind, #57",Irvine,CA,92614
547,62 Tollson,Irvine,CA,92620
550,130 Sash,Irvine,CA,92618
556,127 Globe,Irvine,CA,92618
561,107 Landover,Irvine,CA,92620
562,187 Scale,Irvine,CA,92618
565,86 Canyoncrest,Irvine,CA,92603
568,139 Lost Hls,Irvine,CA,92618
569,206 Traymore,Irvine,CA,92620
570,18 Lupari,Irvine,CA,92618
576,199 Stellar,Irvine,CA,92618
580,101 Masterpiece,Irvine,CA,92618
581,9 Canopy,Irvine,CA,92603
584,43 Somerton,Irvine,CA,92620
586,100 Globe,Irvine,CA,92618
587,221 Stellar,Irvine,CA,92618
595,124 Della,Irvine,CA,92602
596,371 Novel,Irvine,CA,92618
597,184 Stellar,Irvine,CA,92618
604,124 Hemisphere,Irvine,CA,92618
609,125 Lost Hls,Irvine,CA,92618
610,"11 Cabazon, #24",Irvine,CA,92602
611,"21 Gramercy, Unit 415",Irvine,CA,92612
612,"18 Thicket, #70",Irvine,CA,92614
613,"59 Costero Aisle, #241",Irvine,CA,92614
614,1 Imperial Aisle,Irvine,CA,92606
615,"3131 Michelson Dr, Unit 404",Irvine,CA,92612
616,"47 Alberti Aisle, #346",Irvine,CA,92614
617,8 Southsand,Irvine,CA,92614
619,"7 Claret, #60",Irvine,CA,92614
620,"3141 Michelson Dr, Unit 605",Irvine,CA,92612
621,"7 Costero Aisle, #379",Irvine,CA,92614
622,"53 Stanford Ct, #81",Irvine,CA,92612
623,75 Bellevue,Irvine,CA,92602
624,"40 Alicante Aisle, #87",Irvine,CA,92614
625,105 Trailing Comet,Irvine,CA,92618
626,"49 Dartmouth, #47",Irvine,CA,92612
627,"14 Exeter, #9",Irvine,CA,92612
628,"181 Alicante Aisle, #236",Irvine,CA,92614
629,1609 Reggio Aisle,Irvine,CA,92606
630,"10 Summerfield, #6",Irvine,CA,92614
631,3360 Watermarke Pl,Irvine,CA,92612
632,"377 Deerfield Ave, #39",Irvine,CA,92606
633,2302 Timberwood,Irvine,CA,92620
634,154 Tribeca,Irvine,CA,92612
635,"1 Christamon S, #10",Irvine,CA,92620
636,"21 Gramercy, Unit 408",Irvine,CA,92612
637,132 Almador,Irvine,CA,92614
638,259 Dewdrop,Irvine,CA,92603
639,"8 Fernbank, #61",Irvine,CA,92604
640,"15 Hollowglen, #46",Irvine,CA,92604
642,109 Reunion,Irvine,CA,92603
644,"61 E Yale Loop, #32",Irvine,CA,92604
645,"128 Monroe, #229",Irvine,CA,92620
647,"439 E Yale Loop, #1",Irvine,CA,92614
649,1503 Terra Bella,Irvine,CA,92602
650,58 Trailing Vine,Irvine,CA,92602
651,22 Ellisworth Aisle,Irvine,CA,92620
652,9 Alevera St,Irvine,CA,92618
653,137 Bowery,Irvine,CA,92612
654,"143 Pantheon, #39",Irvine,CA,92620
655,145 Bowery,Irvine,CA,92612
656,68 Bronze Leaf,Irvine,CA,92620
658,1122 Epic,Irvine,CA,92618
659,"5222 Walnut Ave, #7",Irvine,CA,92604
660,2146 Watermarke Pl,Irvine,CA,92612
661,111 Allusion,Irvine,CA,92618
662,"137 Sanctuary, #70",Irvine,CA,92620
663,"15 Chardonnay, #60",Irvine,CA,92614
664,89 Evening Sun,Irvine,CA,92620
666,103 Bowery,Irvine,CA,92612
667,3372 Watermarke Pl,Irvine,CA,92612
668,55 Bronze Leaf,Irvine,CA,92620
669,"22 Edgestone, #18",Irvine,CA,92606
670,2296 Synergy,Irvine,CA,92614
671,"49 Thicket, #36",Irvine,CA,92614
672,16 Serenity,Irvine,CA,92618
673,12 Costa Brava,Irvine,CA,92620
674,1 Fuchsia,Irvine,CA,92604
675,49 Ardmore,Irvine,CA,92602
676,1616 Timberwood,Irvine,CA,92620
677,216 Trailblaze,Irvine,CA,92618
678,3303 Ladrillo Aisle,Irvine,CA,92606
679,1704 Terra Bella,Irvine,CA,92602
680,34 Pink Sage,Irvine,CA,92620
681,"22 Wintermist, #93",Irvine,CA,92614
682,"401 Rockefeller, #B405",Irvine,CA,92612
683,118 Cartier Aisle,Irvine,CA,92620
684,60 Bronze Leaf,Irvine,CA,92620
685,73 Bronze Leaf,Irvine,CA,92620
686,5045 Scholarship,Irvine,CA,92612
687,26 Ardmore,Irvine,CA,92602
688,35 Bijou,Irvine,CA,92618
689,14 Ardmore,Irvine,CA,92602
690,37 Costa Brava,Irvine,CA,92620
691,57 Bradford,Irvine,CA,92602
692,"1601 Solvay Aisle, #119",Irvine,CA,92606
693,"109 Stanford Ct, #53",Irvine,CA,92612
695,"12 Helena, #76",Irvine,CA,92604
697,"51 Weepingwood, #104",Irvine,CA,92614
699,378 Quail Rdg,Irvine,CA,92603
700,15 Bellevue,Irvine,CA,92602
701,"50 Brookmont, #68",Irvine,CA,92604
702,140 Coastal Gdn,Irvine,CA,92618
703,2202 Timberwood,Irvine,CA,92620
704,"27 Claret, #62",Irvine,CA,92614
705,617 Newcastle,Irvine,CA,92620
706,"7 Viejo, #86",Irvine,CA,92612
707,1401 Abelia,Irvine,CA,92606
708,"1 Lincoln, #66",Irvine,CA,92604
709,3374 Watermarke Pl,Irvine,CA,92612
710,39 Ardmore,Irvine,CA,92602
711,62 Rockwood,Irvine,CA,92614
712,16 Ardmore,Irvine,CA,92602
713,"28 Firebird, #68",Irvine,CA,92604
714,3265 Watermarke Pl,Irvine,CA,92612
715,"124 Alicante Aisle, #153",Irvine,CA,92614
716,5055 Scholarship,Irvine,CA,92612
719,224 Oak Frst,Irvine,CA,92618
720,126 Bishop Lndg,Irvine,CA,92620
721,7 New Market,Irvine,CA,92602
722,108 Tenor,Irvine,CA,92618
723,"12 Rana, #60",Irvine,CA,92612
724,204 Oak Frst,Irvine,CA,92618
725,212 Oak Frst,Irvine,CA,92618
726,1 Bellevue,Irvine,CA,92602
727,"286 Monroe, #83",Irvine,CA,92620
730,902 Timberwood,Irvine,CA,92620
731,"65 Abrazo Aisle, #129",Irvine,CA,92614
732,63 Ardmore,Irvine,CA,92602
733,120 Tenor,Irvine,CA,92618
734,"16 Claret, #45",Irvine,CA,92614
735,616 Timberwood,Irvine,CA,92620
736,116 Tenor,Irvine,CA,92618
737,"401 Rockefeller, #B302",Irvine,CA,92612
738,63 Bronze Leaf,Irvine,CA,92620
739,"3131 Michelson Dr, Unit 1208",Irvine,CA,92612
740,15 Garzoni Aisle,Irvine,CA,92606
741,86 Hedge Bloom,Irvine,CA,92618
743,"35 Glenhurst, #20",Irvine,CA,92604
744,193 Bowery,Irvine,CA,92612
745,1602 Timberwood,Irvine,CA,92620
746,"2 Leucadia, #104",Irvine,CA,92602
747,"25 Millstone, #93",Irvine,CA,92606
748,346 Quail Rdg,Irvine,CA,92603
749,32 Coralwood,Irvine,CA,92618
750,"401 Rockefeller, #B402",Irvine,CA,92612
751,916 Timberwood,Irvine,CA,92620
752,"10 Glenhurst, #37",Irvine,CA,92604
754,"58 Claret, #21",Irvine,CA,92614
755,711 Spring Gdn,Irvine,CA,92618
